X,Y,Z
0.678663081,0.572864067,-0.459611993
0.530822599,-0.843513871,-0.081925079
0.347499967,0.247480665,0.904431917
-0.972846734,0.024366451,0.230164091
0.843016341,-0.143140887,-0.518492175
-0.283604821,-0.34587296,-0.894393762
-0.456310796,-0.746931378,-0.483605185
0.817353405,-0.531157134,0.223171481
0.573146903,0.223924685,-0.788264145
-0.203081075,0.102821698,0.973748312
-0.720107774,-0.088292964,-0.688221727
0.411882932,0.313545807,-0.855594225
-0.051084786,-0.507793145,0.859963061
-0.607491077,0.599897138,0.52065153
0.697202422,0.219859756,-0.682327246
0.700078506,0.583060459,-0.412226377
-0.011785039,-0.315731255,0.948775467
0.79548703,-0.271193392,-0.541899003
-0.25247395,-0.100586889,-0.962361254
0.145384613,0.943202844,0.29871677
-0.165972706,0.546609309,0.820774832
0.015939514,-0.038025884,-0.99914962
-0.976603441,0.213571598,0.02515732
0.896858421,0.397863547,0.193260368
-0.180355679,0.634094039,-0.751928573
-0.703509802,0.28930243,-0.649136398
-0.243311845,0.392334288,0.887058709
-0.93138632,-0.080650087,-0.354986036
0.2479236,0.563733074,-0.787869856
0.067734902,0.800888829,0.594969803
0.075716221,0.420940774,-0.903922518
0.540517243,0.601596886,-0.588151593
0.505837695,0.570901408,0.646683701
0.502544586,0.790652367,-0.34973958
-0.074950219,-0.958133373,-0.276338386
0.405229224,0.116703749,0.906735634
-0.248479103,0.244941885,-0.937156128
-0.232667443,0.869740467,0.435221071
-0.897116756,-0.147907982,0.416298877
-0.195037204,0.717959878,0.668202142
-0.558255081,-0.291665331,-0.776712688
-0.243542024,-0.785734815,-0.568601867
0.431366843,0.505766712,-0.747076087
-0.162305006,0.561268212,0.811563355
0.481330061,0.647188757,0.591158257
0.318629304,-0.932914765,0.167765932
-0.306004332,-0.336548492,-0.890559634
0.386100747,-0.651945326,-0.652605168
0.570749794,-0.793215182,0.212260093
-0.505397165,0.772260192,-0.384951817
0.728402055,0.575476049,-0.371830288
-0.037957749,-0.133652621,-0.990301058
-0.346244069,-0.216419014,-0.912840542
-0.365014683,0.900918889,-0.234753993
0.958706675,0.275624493,0.0700903
-0.955589718,0.287456484,0.0649389
0.756701193,0.137261945,0.63918891
-0.376927005,-0.259229335,0.889227859
0.220058429,0.753173905,0.619922058
-0.019285147,-0.944536566,0.327839531
0.902474936,0.423616524,-0.078025834
0.764712947,0.425390645,0.484000938
-0.555426527,-0.780839242,0.285992048
0.131764874,0.790131651,-0.598606709
0.5118669,-0.681326504,0.523246091
-0.104228709,0.093005232,-0.990195134
0.95427714,0.262763868,0.142514174
-0.718263258,-0.625228207,0.305266412
0.250133649,0.660200031,0.708215417
0.630518639,0.604763613,-0.486525661
-0.214286384,-0.239109677,-0.94705222
-0.778941439,0.58491275,0.22611349
-0.083021066,-0.457358218,-0.885398759
0.967869028,0.217787874,-0.125690039
-0.18116904,-0.810016754,0.557719138
0.972688117,0.148204161,0.178643089
-0.721122322,-0.621747994,-0.305633814
-0.462183372,0.278478266,0.841924216
-0.554023461,0.224654508,0.801616091
0.589521449,0.07540582,0.804225356
0.540329407,0.443274657,-0.715228432
0.834750337,0.550608536,-0.004702695
-0.092447231,0.321599736,0.942351908
0.756090993,0.192403204,0.625545696
-0.902601819,-0.168967905,0.395929039
-0.417552031,-0.587145131,0.693477394
-0.256376375,0.656285982,-0.709619521
-0.499087411,0.181136679,-0.847408556
-0.634456641,-0.66928097,0.386688186
0.459360517,0.33456278,-0.822833921
0.4864436,0.826967151,-0.281953816
0.299359841,-0.808437312,0.506767006
0.217988557,0.741327823,0.634755109
-0.628630887,0.591759818,-0.504622161
-0.901042593,-0.000613839,0.433730181
0.025247719,-0.86873936,-0.494625592
0.918022312,-0.367315392,0.149380175
-0.742423184,0.402453463,0.535573549
-0.160422933,-0.979570225,0.121271003
-0.63492709,-0.717525721,-0.286399075
-0.01918353,0.5392742,0.841911711
-0.858740673,-0.512403647,0.002638044
-0.979741484,0.155391057,-0.126333862
-0.81846195,0.398903633,0.413516538
0.492872144,-0.178603114,0.851573824
0.997682729,-0.041339247,-0.05403924
-0.194267495,-0.01580698,-0.980821227
0.058882877,0.993708743,0.095266687
-0.889796813,0.282693115,-0.358254428
0.024906117,-0.124879557,-0.991859255
-0.241188926,0.470906599,0.848572258
0.713278251,-0.031605343,-0.700168008
0.907953622,0.081656315,0.411038279
0.822598583,0.567762144,-0.031268496
-0.318153671,-0.65077982,-0.68939384
-0.022478493,0.794159018,-0.607294139
0.832424792,0.135135884,-0.537407907
0.71156992,0.696955382,0.089002502
0.028269345,-0.810368882,0.585237661
0.295523833,-0.097297063,-0.950367795
0.085543112,0.71967769,-0.689018431
-0.353835233,0.933121346,0.063915417
-0.186667492,0.829766915,0.525967788
0.169258086,-0.382632583,0.908264282
0.715807236,0.593109344,-0.368566556
0.368380163,0.797179126,-0.478331995
0.135422074,-0.962555122,-0.234837176
0.76448865,0.605551186,-0.221053985
-0.472925519,0.330879125,0.816615245
0.638492964,-0.670869266,-0.377175242
-0.733985027,-0.509578839,-0.448993749
-0.240556645,-0.967631097,0.076305706
-0.278845431,0.744152454,0.607027471
0.225774447,-0.814824407,0.533935469
-0.84275539,0.522929082,0.127704845
-0.476585182,0.877772081,-0.048813288
-0.824898619,-0.484575633,0.291081988
0.299127583,-0.323495223,-0.897704589
0.123520911,0.976437309,-0.176954136
-0.279418237,0.462553029,0.841409617
-0.072021961,-0.05135637,0.996079997
0.758581542,0.017838298,-0.651333892
-0.114674013,0.706319028,-0.698543701
0.02818001,-0.07645484,-0.996674744
-0.56826042,-0.820005638,-0.068343606
0.062262724,-0.740477487,-0.669190888
-0.100878834,-0.809993514,0.577697125
-0.077389085,-0.97106576,0.225925252
-0.175499312,0.086473742,-0.980674402
-0.141204908,0.706507081,-0.693475969
-0.053041269,-0.293138008,0.954597681
0.820977354,-0.546443429,-0.165516653
-0.931142595,-0.317945043,0.178562082
0.624577701,0.159432139,0.76451559
0.184200267,-0.177931443,0.966649194
0.967577967,0.169453825,-0.187291964
-0.086577815,0.974678733,-0.206168983
-0.51345362,0.852866315,0.09478623
0.921602121,0.277865011,-0.2709992
-0.82596164,-0.016466592,-0.563485776
-0.700713487,0.476909838,0.530620029
0.934192461,-0.299384351,-0.194044982
0.025866804,0.992506657,0.119421289
-0.88658519,-0.442250915,0.135575914
0.025540823,0.83442621,0.550527535
0.42487731,0.876657953,0.225721299
0.548111356,0.709012694,-0.443705918
0.587644826,-0.365290291,-0.721967147
-0.131328348,-0.848291671,-0.512985483
0.706379469,-0.388766727,-0.591513717
0.446003468,0.712871202,0.54119826
-0.01933571,-0.159311281,0.98703903
0.0407936,0.838109994,-0.543973823
-0.469395326,-0.061549672,-0.880840318
-0.495852814,0.235507735,-0.835862485
-0.573509301,0.816610264,0.065075021
0.39025789,0.777042968,0.493865372
-0.065007857,-0.995767079,0.064976169
-0.336957014,-0.223426684,-0.914625873
0.886197931,-0.426083416,0.181950955
0.294359448,0.178479792,-0.938880972
-0.115981055,-0.915095624,0.386197351
-0.272222001,-0.604774531,0.748426983
-0.893640476,0.33890832,0.294190162
-0.639462322,0.660684495,0.393171637
-0.853940421,0.511140465,-0.097576549
-0.425503322,-0.647902485,0.631798459
0.004697622,0.337477861,0.941321744
0.591563331,0.558706183,0.58129186
-0.881776987,0.439084473,0.172261925
0.217612314,-0.934807366,-0.280677873
-2.74E-05,-0.565791362,-0.824548442
-0.991428236,-0.033393565,-0.126312797
-0.955860329,0.07209187,-0.284839942
-0.695870339,-0.295077192,-0.65474722
0.989406727,-0.094521889,0.110181402
-0.516405282,0.166423783,-0.840017088
0.381974254,0.715874279,-0.584482409
-0.58093592,0.723482221,-0.372943606
-0.806045297,0.322109957,-0.496524073
-0.979117997,0.203144165,-0.007771479
-0.154408599,0.987988875,-0.005997308
-0.419237693,0.17506296,0.89083821
0.319382284,0.311807979,0.894857944
-0.86928412,-0.484717684,-0.096922059
-0.518659567,0.479198391,0.70806861
-0.544372071,-0.719903448,-0.430578766
-0.472620603,-0.876450932,0.091997445
0.352783408,-0.9302234,-0.101135025
-0.214277471,0.130872392,0.967965693
-0.313602858,-0.287590045,0.904955918
0.112035302,-0.415500108,-0.902667021
0.471297117,-0.876043397,-0.102112658
0.810416919,-0.464409322,-0.357139188
0.876869177,0.479135318,0.039112572
0.926671739,0.028477054,0.374791335
-0.598395904,-0.396132545,-0.696420382
-0.798026062,0.049710008,-0.600569163
-0.028632873,0.954114373,0.29807033
-0.265902687,0.809108023,0.524061035
0.954016131,-0.167547857,0.248557712
-0.071261952,-0.402263502,0.912746301
0.125852106,0.876010821,-0.465581667
0.493060136,-0.554486364,0.67040031
-0.106494223,-0.30356771,0.94683981
0.445524217,-0.871461859,0.2050912
-0.469016641,0.398195787,-0.788329567
-0.576688185,-0.219354966,0.786965143
-0.530805397,0.150049567,0.834104764
0.078987663,0.868270166,0.489763074
-0.555355173,0.317346135,0.768682029
0.822687751,-0.202678257,-0.531136883
-0.928023103,-0.262549628,0.264274126
-0.381312939,0.768374355,-0.514005149
0.264433006,-0.884258244,0.38491888
-0.239243944,0.515779484,-0.822638352
-0.401832671,0.385573323,0.83058035
0.097262624,0.995041209,-0.020808054
0.080770264,0.189082937,-0.978633643
-0.66202246,-0.512835224,0.546558592
0.500033967,-0.682460126,-0.533117444
0.68059955,0.016994555,0.732458489
0.319723217,0.902183112,-0.289556034
-0.321491167,-0.725095625,0.608998985
0.092005862,0.037750105,0.995042638
-0.554764013,-0.304887714,-0.774132012
0.036005537,0.522616336,0.851807353
0.679854471,0.407600766,0.609638839
-0.874706028,-0.407719715,-0.26201908
0.705637922,-0.435456272,-0.558974917
-0.360758914,-0.823305675,-0.438201746
0.136390127,-0.576872118,0.805367179
-0.423647219,-0.375747221,-0.82421906
0.221140587,0.064300402,0.973119879
0.585576994,0.801348696,-0.122228687
0.328162762,-0.593865501,0.734597147
-0.036379355,0.849638145,0.526109841
-0.590911205,0.311233952,-0.744283128
-0.869894176,0.492374147,0.029185979
-0.140927231,0.977835559,0.154845522
-0.946043426,-0.135025998,-0.294567168
0.387228805,0.013329931,-0.921887285
0.374411055,0.076827004,-0.924074658
-0.154303454,-0.302255896,0.940654994
0.205090783,-0.41254517,-0.887549578
0.048955831,-0.242214764,-0.968986757
-0.911584957,0.367982372,0.183308048
-0.581019596,0.811272434,0.065217071
-0.812913557,0.582371973,-0.003799147
-0.828077974,0.105761535,-0.550546426
-0.897570079,-0.419185595,0.136570095
0.314562863,0.207901938,0.9261895
0.06172962,-0.482928334,-0.873481356
0.130555003,-0.351057389,0.92720769
-0.274906303,0.90690769,-0.319288218
0.990638166,-0.136481225,0.002983161
-0.444974543,-0.281161083,0.850262372
-0.690536431,0.518775285,-0.504015517
0.577949584,0.505322458,0.640799104
0.480996434,-0.798114949,0.362842884
0.498476684,-0.852271242,0.158602417
0.438034807,-0.518033784,-0.734688033
